Estación,Mes,Año,Precip.,T. máx. abs.,T. mín. abs.,T. media de medias
MUNIESA,6,2020,72.6,30.9,6.7,18.7
MUNIESA,9,2020,10,30.7,4.9,18.4
MUNIESA,11,2020,57.6,24.5,-0.7,10.3
MUNIESA,10,2020,14.6,25,2.9,13.4
MUNIESA,7,2020,10.6,36.1,10.8,23.1
MUNIESA,1,2020,86.6,15.5,-2.9,6
MUNIESA,5,2020,129.2,29.1,6.6,16.7
QUINTO,5,2020,57.6,35.4,9.7,20.5
QUINTO,1,2020,61.8,20.2,-4.4,5.9
QUINTO,9,2020,9.6,36.1,6.1,21.7
QUINTO,7,2020,1.6,41.7,15.4,26.8
QUINTO,2,2020,0.2,23.1,-2.1,10.9
QUINTO,3,2020,47,26.7,0.7,11.7
QUINTO,6,2020,49.2,36.7,11.4,22.6
QUINTO,10,2020,5.4,28,0.6,14.8
QUINTO,8,2020,4,41.3,13.2,26.5
QUINTO,4,2020,23.4,26.2,1.3,15.7
QUINTO,11,2020,25.4,25.8,-3.4,10.8
QUINTO,12,2020,24,17.3,-2.6,7.3
SABIÑÁNIGO,3,2020,92.8,25.1,-1.3,8.6
SABIÑÁNIGO,8,2020,9,38.9,5.1,22.5
SABIÑÁNIGO,7,2020,11.2,38.9,7.4,23
SABIÑÁNIGO,6,2020,64.6,32.4,4.8,17.3
SABIÑÁNIGO,9,2020,69,32.6,4.1,17.8
SABIÑÁNIGO,11,2020,35.4,23.3,-4.1,9.3
SABIÑÁNIGO,12,2020,116,16.6,-6,3.9
SABIÑÁNIGO,2,2020,4.2,21.3,-3.9,8.3
SABIÑÁNIGO,4,2020,154,21.1,-1,12.1
SABIÑÁNIGO,5,2020,150.4,30.7,5.1,17
SABIÑÁNIGO,1,2020,92.8,15.9,-7,4.4
SABIÑÁNIGO,10,2020,75,24.7,-2.5,10.6
SANTA EULALIA DEL CAMPO,2,2020,0,22.9,-5.1,8
SANTA EULALIA DEL CAMPO,10,2020,8.4,27.2,-3.4,11.2
SANTA EULALIA DEL CAMPO,4,2020,39,21.5,-1.5,11
SANTA EULALIA DEL CAMPO,7,2020,1.4,38.6,8.4,23.3
SANTA EULALIA DEL CAMPO,9,2020,10,32.1,1.2,17.3
SANTA EULALIA DEL CAMPO,3,2020,105.8,25.9,-4.3,7.6
SANTA EULALIA DEL CAMPO,12,2020,21.6,17.3,-7.3,4.3
SANTA EULALIA DEL CAMPO,8,2020,8.2,37.9,3.1,22.1
SANTA EULALIA DEL CAMPO,5,2020,51.2,30.1,3.4,15.5
SANTA EULALIA DEL CAMPO,6,2020,49.6,34.6,3.7,18.3
SANTA EULALIA DEL CAMPO,11,2020,32.8,24.4,-5,8.5
SANTA EULALIA DEL CAMPO,1,2020,21,15.7,-9,3.9
SARIÑENA,6,2020,51.2,35.4,8.9,21.7
SARIÑENA,1,2020,100.7,18.7,-4,5.2
SARIÑENA,4,2020,45,24.2,3.4,14.5
SARIÑENA,9,2020,8.4,32.9,6.5,20.5
SARIÑENA,8,2020,7.6,37.5,10.7,25
SARIÑENA,5,2020,90.2,32.8,9,19.8
SARIÑENA,12,2020,27.6,14,-3,6.5
SARIÑENA,10,2020,18.8,25.9,1.6,14.1
SARIÑENA,2,2020,0.2,22.2,-0.9,10.7
SARIÑENA,3,2020,89.8,25,0,11.5
SARIÑENA,11,2020,22,24.9,-1.9,10.4
SARIÑENA,7,2020,8.6,39.5,12.4,25.7
SEIRA,4,2020,111.8,21.2,-0.7,11.6
SEIRA,8,2020,46.6,36.9,5.8,21.8
SEIRA,3,2020,178.6,24.3,-3.2,8.4
SEIRA,2,2020,1.8,21.6,-2.7,8.5
SEIRA,7,2020,30,36,10.8,22.4
SEIRA,5,2020,95.6,29.7,5.2,16.8
SEIRA,9,2020,62.4,30.9,3.4,17.4
SEIRA,10,2020,156,23.9,-1.6,10.9
SEIRA,1,2020,97,16.9,-4.2,4.7
SEIRA,12,2020,48.4,13.4,-4.8,3.4
SEIRA,11,2020,58,23.1,-2.5,9.2
SEIRA,6,2020,138.8,30.8,5.3,17.2
SOPEIRA,3,2020,113.2,24.4,-1.2,9.4
SOPEIRA,4,2020,117,22,1.9,12.6
SOPEIRA,5,2020,145.4,29.4,7.2,17.6
SOPEIRA,7,2020,76.8,36.5,12.5,23.3
SOPEIRA,1,2020,89.6,16.3,-2.6,6.1
SOPEIRA,12,2020,30.6,14.6,-3.2,3.1
SOPEIRA,2,2020,0.8,21.3,-0.8,9.5
SOPEIRA,6,2020,90.4,30.6,7.5,18.2
SOPEIRA,10,2020,57.8,24.7,1.4,12.3
SOPEIRA,9,2020,25.6,31.4,4.4,18.7
SOPEIRA,11,2020,58.8,23,0,10.4
SOPEIRA,8,2020,17.6,36.8,8.2,23.2
TAMARITE DE LITERA,12,2020,33,15,-4.2,6.1
TAMARITE DE LITERA,11,2020,63.4,25,-2.7,10.6
TAMARITE DE LITERA,8,2020,23.4,37.3,8.8,24.8
TAMARITE DE LITERA,5,2020,72.6,32.9,8,19.4
TAMARITE DE LITERA,2,2020,0.4,21,-2.6,9.5
TAMARITE DE LITERA,7,2020,6.6,38.7,11.5,25.2
TAMARITE DE LITERA,4,2020,73.4,24.9,1.9,14.5
TAMARITE DE LITERA,6,2020,73.7,34.2,7.5,21.5
TAMARITE DE LITERA,9,2020,5.2,33.3,4.3,20.2
TAMARITE DE LITERA,1,2020,94.6,17.8,-3.9,5
TAMARITE DE LITERA,3,2020,50.5,24.9,-1.8,10.7
TAMARITE DE LITERA,10,2020,16.5,26.2,-2.1,12.7
TARAZONA,5,2020,61.2,31.3,8.9,18.3
TARAZONA,3,2020,115.6,22,0,9.8
TARAZONA,2,2020,1,21.2,-0.6,10.1
TARAZONA,8,2020,7.2,37.8,9.4,23.2
TARAZONA,10,2020,31.2,23.3,2.4,13.8
TARAZONA,12,2020,31.6,17,-1,6
TARAZONA,9,2020,14,32.4,6,19.6
TARAZONA,4,2020,68.1,21.3,1.7,13.3
TARAZONA,7,2020,5.4,37.3,10.8,23.6
TARAZONA,11,2020,29.6,21.6,-1.6,10.3
TARAZONA,6,2020,55.6,33.2,8,19.2
TARAZONA,1,2020,55.8,19.4,-4.8,5.6
TERUEL,4,2020,71.6,24.1,0.7,12.8
TERUEL,10,2020,10,27.8,-2.4,11.8
TERUEL,7,2020,15.8,39.3,9.8,23.7
TERUEL,2,2020,0,23.7,-4.1,9
TERUEL,9,2020,6.2,33.4,2,18.1
TERUEL,11,2020,60.4,26.3,-3.6,9.6
TERUEL,3,2020,105,28,-2.9,8.9
TERUEL,8,2020,27.6,38.6,5,23.6
TERUEL,5,2020,38.2,31.9,5.3,16.9
TERUEL,12,2020,22.4,17.7,-6.6,5.1
TERUEL,6,2020,22.6,36.2,5.1,19.9
TERUEL,1,2020,25.2,16.5,-8.6,4.8
TORLA-ORDESA,6,2020,135.2,34,4.6,17.2
TORLA-ORDESA,5,2020,150.2,32.6,4.7,17.2
TORLA-ORDESA,12,2020,126.4,14,-5,3
TORLA-ORDESA,7,2020,94.6,36.8,9.6,22.8
TORLA-ORDESA,8,2020,37.4,40.7,5.5,22.5
TORLA-ORDESA,4,2020,156.4,22.4,-0.4,11.3
TORLA-ORDESA,10,2020,156,27.2,-1.5,11.2
TORLA-ORDESA,11,2020,71.8,25.6,-0.4,10.3
TORLA-ORDESA,1,2020,118,17.5,-1.6,6.2
TORLA-ORDESA,3,2020,188.8,28.1,-3.2,8.8
TORLA-ORDESA,2,2020,8,25.5,-2.3,10.8
TORLA-ORDESA,9,2020,216,36.4,4.3,18.2
TOSOS,12,2020,41.9,19.5,0,8.1
TOSOS,9,2020,24.5,32,3,18.5
TOSOS,11,2020,81.1,24.9,-0.7,10.5
TOSOS,6,2020,101.1,32.9,6.7,19.1
TOSOS,2,2020,0.4,24.3,-2,10.9
TOSOS,5,2020,70.2,30.8,6.2,17.6
TOSOS,1,2020,116.4,18,-3.9,6.4
TOSOS,10,2020,22.6,25.9,1.8,13.6
TOSOS,7,2020,14.7,37.7,9,23.3
TOSOS,3,2020,100.2,25.5,-2.5,9.2
TOSOS,8,2020,7.1,37.8,9.1,23.3
TOSOS,4,2020,85.8,22,0.5,12.5
VALDERROBRES,11,2020,131.8,24.6,-3.8,9.6
VALDERROBRES,8,2020,15.6,38,7.5,23.5
VALDERROBRES,5,2020,94.6,31.5,6.3,17.6
VALDERROBRES,6,2020,48.2,33,7.8,19.8
VALDERROBRES,9,2020,7.2,31.8,3.9,18.4
VALDERROBRES,4,2020,135.8,22.8,0,11.4
VALDERROBRES,10,2020,11,24.5,-1.5,12.3
VALDERROBRES,3,2020,70.4,25,-1,9.1
VALDERROBRES,1,2020,209,16.4,-5.9,2.9
VALDERROBRES,7,2020,3.8,39.7,9.8,23.7
VALDERROBRES,2,2020,0,21.1,-3.3,9.2
VALDERROBRES,12,2020,27.8,16.5,-3,6.6
VALLE DE HECHO,3,2020,169.6,23.7,-4.1,7.8
VALLE DE HECHO,12,2020,233.4,15.8,-5.8,3.8
VALLE DE HECHO,8,2020,15.2,37.4,3.5,20.9
VALLE DE HECHO,7,2020,22.6,36.3,4.9,20.8
VALLE DE HECHO,10,2020,151,23.4,-1.6,10
VALLE DE HECHO,6,2020,70.6,31.1,5.3,15.9
VALLE DE HECHO,4,2020,85.4,20.5,-1.2,11.4
VALLE DE HECHO,1,2020,86.2,16.4,-6,4.6
VALLE DE HECHO,11,2020,47.6,21.5,-3.1,9
VALLE DE HECHO,2,2020,7,21.1,-4,8
VALLE DE HECHO,5,2020,123.4,28.7,4.5,15.4
VALLE DE HECHO,9,2020,91.8,31,3.4,16.7
VALMADRID,4,2020,48.4,23,1.9,13.4
VALMADRID,8,2020,0.8,38.2,11.3,24.3
VALMADRID,6,2020,58.4,33.7,8.4,20.3
VALMADRID,3,2020,107.8,26.9,-2.1,9.9
VALMADRID,10,2020,27,25.4,1.3,14.2
VALMADRID,7,2020,1.2,39.4,13.1,24.6
VALMADRID,5,2020,77.8,32.2,7.6,18.4
VALMADRID,11,2020,20.4,25.2,-0.3,10.6
VALMADRID,12,2020,37,17.2,-0.7,7.4
VALMADRID,2,2020,0.2,23.3,0.1,11
VALMADRID,1,2020,84,17.3,-4.9,5.9
VALMADRID,9,2020,19.2,32.5,7.2,20
ZARAGOZA,1,2020,62.8,20.3,-2.8,6.5
ZARAGOZA,12,2020,26,17,0.2,7.9
ZARAGOZA,5,2020,61.4,33.7,10.2,20.6
ZARAGOZA,2,2020,0.6,21.3,1,11.5
ZARAGOZA,3,2020,71.2,25.3,0.9,11.5
ZARAGOZA,9,2020,32.4,34.3,8.8,21.9
ZARAGOZA,11,2020,38.8,24.8,-0.4,11.6
ZARAGOZA,10,2020,18.4,25.6,3.6,15.4
ZARAGOZA,4,2020,35.4,24.9,4.2,15.7
ZARAGOZA,7,2020,5.4,40.2,14.5,26.6
ZARAGOZA,6,2020,46.6,35.1,11.3,22.3
ZARAGOZA,8,2020,1.2,39.7,12.7,26.2
