Estación,Mes,Año,Precip.,T. máx. abs.,T. mín. abs.,T. media de medias
MOSQUERUELA,1,2016,4.7,15.3,-5.5,4.8
MOSQUERUELA,3,2016,38.8,17.9,-5.8,3.5
MOSQUERUELA,4,2016,50,16.7,-2.9,6.6
MOSQUERUELA,6,2016,41.6,27.8,4.4,16.1
MOSQUERUELA,5,2016,53.4,23.2,-2.7,10.4
MOSQUERUELA,8,2016,19.2,30.2,8.1,19.3
MOSQUERUELA,7,2016,49.4,30.9,4.4,19.6
MOSQUERUELA,11,2016,117.2,18.3,-4.4,5.7
MUNIESA,9,2016,4.6,35.6,8.4,19.9
MUNIESA,10,2016,23.8,27.9,4.6,14.8
MUNIESA,8,2016,2.8,34.6,9.9,22.7
MUNIESA,7,2016,6.4,37.3,8.7,22.9
MUNIESA,6,2016,10,34.1,7.5,19.9
MUNIESA,12,2016,2.2,15.9,-8,6.3
MUNIESA,5,2016,9.8,27.3,1.6,14.4
MUNIESA,11,2016,54.2,22.6,0.3,8.5
MUNIESA,4,2016,22.2,22.9,0.4,10.2
MUNIESA,1,2016,23.6,17.7,-1.9,7.7
MUNIESA,2,2016,22,16.6,-5.2,7
MUNIESA,3,2016,27.6,20.7,-0.7,6.9
QUINTO,11,2016,65.2,20,-0.3,9.7
QUINTO,9,2016,10.6,38.3,9.5,22.8
QUINTO,1,2016,25.4,20.3,-2.9,9
QUINTO,10,2016,32.4,30.4,5.2,16.6
QUINTO,8,2016,1.6,39.1,12.8,25.9
QUINTO,7,2016,3.4,40.8,13.3,26.5
QUINTO,6,2016,5,37.6,9.7,23.4
QUINTO,5,2016,24.4,31.9,5.4,17.8
QUINTO,2,2016,49.2,21.8,-3.4,9.1
QUINTO,3,2016,27.2,25.5,0.6,10.3
QUINTO,4,2016,39.8,26.9,1,13.9
QUINTO,12,2016,5.8,16.4,0,5.7
SABIÑÁNIGO,11,2016,158.2,20.5,-2.7,6.9
SABIÑÁNIGO,1,2016,80,18.8,-6.4,5
SABIÑÁNIGO,9,2016,49.8,35.2,4.7,18.6
SABIÑÁNIGO,10,2016,69.8,26.7,0.3,13.4
SABIÑÁNIGO,8,2016,0,35.5,7.9,22.2
SABIÑÁNIGO,2,2016,126.8,21.5,-7,5.5
SABIÑÁNIGO,12,2016,0,16.3,-7.8,4.8
SABIÑÁNIGO,6,2016,25.4,33.2,2.7,18.2
SABIÑÁNIGO,7,2016,46.2,36.5,4.8,22.1
SABIÑÁNIGO,5,2016,59,28.4,-1.5,13.4
SABIÑÁNIGO,4,2016,72,22,-1.3,9.7
SABIÑÁNIGO,3,2016,71.8,21.2,-2.2,6.3
SANTA EULALIA DEL CAMPO,12,2016,3,16.2,-7.9,4.9
SANTA EULALIA DEL CAMPO,11,2016,56.2,22,-3.9,7.3
SANTA EULALIA DEL CAMPO,9,2016,11.2,36.9,4.7,18.2
SANTA EULALIA DEL CAMPO,1,2016,12.8,19,-7.2,6.3
SANTA EULALIA DEL CAMPO,5,2016,19.8,28.4,-4.1,13.7
SANTA EULALIA DEL CAMPO,2,2016,10.2,16.6,-8.8,5.6
SANTA EULALIA DEL CAMPO,7,2016,9.6,37.9,6.1,23
SANTA EULALIA DEL CAMPO,6,2016,42.8,34.7,2.6,19.4
SANTA EULALIA DEL CAMPO,4,2016,19,22.9,-3.2,9.4
SANTA EULALIA DEL CAMPO,8,2016,34.2,36.8,7.6,22.8
SANTA EULALIA DEL CAMPO,3,2016,26.2,21.1,-5.5,5.9
SANTA EULALIA DEL CAMPO,10,2016,60.8,27.9,2.6,14.4
SARIÑENA,12,2016,7.4,16.5,-2.8,5
SARIÑENA,2,2016,73,19.4,-3.9,8.2
SARIÑENA,8,2016,0,36.1,12,24.4
SARIÑENA,5,2016,24,29.8,2.7,16.6209677419355
SARIÑENA,11,2016,80.4,19.2,-0.3,9.2
SARIÑENA,3,2016,42,22.4,-0.5,9.6
SARIÑENA,7,2016,8,37.8,10.4,25.2
SARIÑENA,6,2016,45.6,34.3,9.6,22
SARIÑENA,4,2016,64.8,24,2.2,12.8
SARIÑENA,9,2016,12.8,36.5,10.4,21.4
SARIÑENA,10,2016,43.2,28.1,3,15.8
SARIÑENA,1,2016,28.4,18.3,-3.9,7.9
SEIRA,12,2016,0,15,-5.9,4.2
SEIRA,11,2016,274.6,19.8,-1.9,6.8
SEIRA,9,2016,44,34.8,6.9,18.6
SEIRA,10,2016,96.8,26.3,3.5,13.6
SEIRA,1,2016,125,17.8,-6.7,5.6
SEIRA,8,2016,39,34.8,8.5,21.9
SEIRA,6,2016,40.8,32.7,3.4,18.3
SEIRA,7,2016,61.8,35.7,5.7,21.8
SEIRA,2,2016,101.6,20.6,-5.5,5.6
SEIRA,5,2016,92.6,26.9,0.3,13.2
SEIRA,3,2016,52.8,20.4,-4.5,6.8
SEIRA,4,2016,119.6,20.8,-0.9,9.8
SOPEIRA,4,2016,112.2,21.3,1,11
SOPEIRA,12,2016,0,15.5,-2.9,6.4
SOPEIRA,11,2016,159.2,20.2,-0.9,8.6
SOPEIRA,1,2016,43.4,18,-1.7,7
SOPEIRA,9,2016,55,36,8.5,20
SOPEIRA,10,2016,58,26.3,5.5,14.8
SOPEIRA,8,2016,15.8,35.7,10.9,23.4
SOPEIRA,2,2016,86.4,20.3,-2.6,7
SOPEIRA,6,2016,40.8,32.7,6,19.6
SOPEIRA,3,2016,38.2,21,-2.9,7.9
SOPEIRA,7,2016,47.8,36.7,8.8,23.4
SOPEIRA,5,2016,73,27.3,3.1,14.4
SOS DEL REY CATÓLICO,11,2016,107.1,20.2,-0.8,9.3
SOS DEL REY CATÓLICO,1,2016,66.8,18.5,-0.9,7.4
SOS DEL REY CATÓLICO,2,2016,65.4,18.7,-4,7.5
SOS DEL REY CATÓLICO,7,2016,19.9,37.9,8.3,23.6
SOS DEL REY CATÓLICO,6,2016,8.1,34.1,7.1,20.1
SOS DEL REY CATÓLICO,10,2016,44.1,27.9,2.5,15.4
SOS DEL REY CATÓLICO,5,2016,34.1,28.5,4.3,15.8
SOS DEL REY CATÓLICO,9,2016,41,37.1,9.8,20.1
SOS DEL REY CATÓLICO,12,2016,0.3,14.2,-5.4,6.4
SOS DEL REY CATÓLICO,4,2016,47.2,22.2,-0.5,11.2
SOS DEL REY CATÓLICO,3,2016,81.1,22.1,-0.5,8
SOS DEL REY CATÓLICO,8,2016,9,37.3,10.9,24.2
TAMARITE DE LITERA,9,2016,18.4,36,6.5,21.4
TAMARITE DE LITERA,4,2016,66.6,25.8,5.7,12.2
TAMARITE DE LITERA,12,2016,3.2,17.7,-3.6,5
TAMARITE DE LITERA,11,2016,68.2,19.4,-1.8,9.2
TAMARITE DE LITERA,1,2016,13,18.1,-5.8,7.2
TAMARITE DE LITERA,8,2016,0,36.1,9.9,24.9
TAMARITE DE LITERA,2,2016,62.2,20.7,-5.1,7.8
TAMARITE DE LITERA,7,2016,4,38.5,9.8,24.9
TAMARITE DE LITERA,3,2016,30.6,24.2,-3.8,9
TAMARITE DE LITERA,6,2016,4.6,34.1,6.3,21.7
TAMARITE DE LITERA,10,2016,60,28.6,2.2,16.4
TAMARITE DE LITERA,5,2016,32.4,29.1,1.5,16.1
TARAZONA,5,2016,31.8,30,3.9,15.2
TARAZONA,1,2016,50.4,17.9,-0.9,8.3
TARAZONA,4,2016,34.4,24,0.2,11.8
TARAZONA,2,2016,32.4,18.9,-1.8,8.1
TARAZONA,3,2016,38.2,23.8,-0.8,8.6
TARAZONA,9,2016,12,35.9,9.5,20.5
TARAZONA,10,2016,16.8,26,3.5,14.7
TARAZONA,12,2016,11.6,15.5,-4.3,5.6
TARAZONA,8,2016,4.2,34.8,11.2,22.9
TARAZONA,6,2016,3.6,36.2,7.3,20.2
TARAZONA,7,2016,30.8,36.7,9.4,22.7
TARAZONA,11,2016,67,20.8,0.5,9.4
TERUEL,12,2016,6.2,15.3,-7.2,5.7
TERUEL,11,2016,72.8,23.6,-3.5,7.9
TERUEL,7,2016,1.2,38.5,6.7,24.1
TERUEL,1,2016,8,19.7,-7.9,6.8
TERUEL,2,2016,13,19.3,-9.8,5.9
TERUEL,8,2016,37.4,37.3,8.7,23.5
TERUEL,6,2016,16.8,35.1,4.1,20.4
TERUEL,5,2016,35.2,29.2,-2.7,14.3596774193548
TERUEL,4,2016,18.6,23.5,-2.8,10.4
TERUEL,10,2016,33.4,28.5,1.2,15.2
TERUEL,3,2016,34.2,24.4,-5,7
TERUEL,9,2016,26.8,36.7,5.2,19.5
TOSOS,7,2016,18.9,37.6,8.7,23
TOSOS,6,2016,21.7,33.9,6.5,20.1
TOSOS,5,2016,17,28,2.4,14.9
TOSOS,4,2016,33.3,23.7,-1,10.9
TOSOS,2,2016,77.8,18.5,-4.2,8
TOSOS,3,2016,44.1,22.5,-1.4,7.7
TOSOS,12,2016,11.6,16.2,-4.7,6.1
TOSOS,11,2016,135.4,22.6,-0.5,9
TOSOS,10,2016,24,28.8,2.4,14.9
TOSOS,9,2016,2.8,37,7,20
TOSOS,1,2016,47.1,18.7,-2,8.8
TOSOS,8,2016,2.7,35.7,9,22.9
VALDERROBRES,9,2016,8.6,36.2,6.5,19.6
VALDERROBRES,10,2016,24.6,28.4,1.2,14.4
VALDERROBRES,1,2016,4.4,19.5,-2.9,7.5
VALDERROBRES,2,2016,37,19.5,-6.3,7.3
VALDERROBRES,3,2016,29.9,24,-3.7,8
VALDERROBRES,4,2016,58.8,24.4,-0.4,11.3
VALDERROBRES,8,2016,26.8,36.3,8.5,22.8
VALDERROBRES,7,2016,6.6,37.1,8.4,24.1
VALDERROBRES,5,2016,29.8,30.5,1.8,15.3274193548387
VALDERROBRES,6,2016,33.4,34.8,6.9,20.7
VALDERROBRES,12,2016,31.6,13.7,-4.9,5.2
VALDERROBRES,11,2016,103.6,21.5,-2,8.8
VALMADRID,2,2016,75,19,-3,8.3
VALMADRID,11,2016,76,20.6,1.5,9.8
VALMADRID,5,2016,28.2,29.5,4.2,15.9
VALMADRID,4,2016,42.2,25,-0.2,11.9
VALMADRID,3,2016,52.8,22.9,0.5,8.6
VALMADRID,9,2016,1,38.1,10,21.5
VALMADRID,10,2016,41.4,28.5,4.1,15.6
VALMADRID,1,2016,31.2,18.7,0.2,9.2
VALMADRID,12,2016,7.2,15.9,-4.8,5.4
VALMADRID,8,2016,1.8,36.9,12.4,24
VALMADRID,7,2016,4.8,39.5,11.3,24.4
VALMADRID,6,2016,7.4,34.9,7.5,21.5
ZARAGOZA,8,2016,3.1,38.6,14.2,26.3
ZARAGOZA,1,2016,49.9,20.6,-0.5,9.6
ZARAGOZA,7,2016,18.3,42,13.5,26.7
ZARAGOZA,6,2016,2.1,37.2,11.1,23.8
ZARAGOZA,12,2016,2.6,16.9,0,6.3
ZARAGOZA,5,2016,30,30.7,7.4,18.1967741935484
ZARAGOZA,2,2016,50.7,21.9,-0.8,9.6
ZARAGOZA,4,2016,35,27.4,1.8,14.1
ZARAGOZA,11,2016,82.7,21,1.2,10.4
ZARAGOZA,3,2016,44.5,24.8,1.5,10.6
ZARAGOZA,10,2016,40.4,29.4,6.5,16.9
ZARAGOZA,9,2016,2.2,38.4,12.5,23.5
