Estación,Mes,Año,Precip.,T. máx. abs.,T. mín. abs.,T. media de medias
MUNIESA,7,2021,12.6,37.8,10,22.4
MUNIESA,2,2021,25.6,20.9,0.1,9.2
MUNIESA,4,2021,78.4,19.7,-0.5,10
MUNIESA,1,2021,40,20,-7.1,4.8
QUINTO,12,2021,5,19.1,0.6,7.5
QUINTO,11,2021,46.6,19.9,-1.9,10.1
QUINTO,9,2021,43.6,34.6,11.5,22.4
QUINTO,3,2021,5.4,25.8,-0.2,11.8
QUINTO,2,2021,23.4,20.8,0.6,11.1
QUINTO,1,2021,37.2,20.4,-7.5,6.3
QUINTO,5,2021,29.2,33.1,7,18.6
QUINTO,7,2021,14,41.6,13.9,26.6
QUINTO,8,2021,4.6,43.1,13.6,26.1
QUINTO,6,2021,34.2,38.4,11.3,23.6
QUINTO,10,2021,15.8,29.5,1.6,15.9
QUINTO,4,2021,29.2,25.2,2.8,13.7
SABIÑÁNIGO,1,2021,87,18.1,-15,1.8
SABIÑÁNIGO,4,2021,99.8,24.1,-3.6,10.4
SABIÑÁNIGO,10,2021,80.2,24.5,-0.6,12.2
SABIÑÁNIGO,8,2021,15.6,39.8,7.1,21.8
SABIÑÁNIGO,5,2021,43.8,29,-0.5,13.5
SABIÑÁNIGO,6,2021,69.4,34.2,6.7,18.8
SABIÑÁNIGO,3,2021,5.6,24.1,-4.6,8.4
SABIÑÁNIGO,2,2021,62.4,19.7,-2.3,8.2
SABIÑÁNIGO,7,2021,22,37.3,7.1,21.4
SABIÑÁNIGO,11,2021,54.2,17.8,-4,5.8
SABIÑÁNIGO,9,2021,73.4,32.7,3.2,18
SABIÑÁNIGO,12,2021,106.8,19.5,-4.7,5.7
SANTA EULALIA DEL CAMPO,12,2021,12.4,20.4,-5.5,6.4
SANTA EULALIA DEL CAMPO,11,2021,40.8,16.9,-5.7,5.3
SANTA EULALIA DEL CAMPO,10,2021,17,25.9,-1.9,12.6
SANTA EULALIA DEL CAMPO,7,2021,21.8,38.6,6.2,22.2
SANTA EULALIA DEL CAMPO,9,2021,36.4,29.8,5.7,17.6
SANTA EULALIA DEL CAMPO,8,2021,50.6,40.3,8.5,22.7
SANTA EULALIA DEL CAMPO,2,2021,14.6,20.1,-1.9,7.7
SANTA EULALIA DEL CAMPO,4,2021,78.4,21.3,-2.7,9.4
SANTA EULALIA DEL CAMPO,3,2021,3,21.2,-6.5,7.2
SANTA EULALIA DEL CAMPO,6,2021,45,31.4,5.8,18.2
SANTA EULALIA DEL CAMPO,5,2021,40,28.7,3,14.2
SANTA EULALIA DEL CAMPO,1,2021,43,20,-23.1,0.4
SARIÑENA,1,2021,53,20,-8,4.4
SARIÑENA,7,2021,14,37.2,12.3,24.7
SARIÑENA,9,2021,33,33.1,9.1,21.3
SARIÑENA,12,2021,11.8,18.8,-0.7,6.9
SARIÑENA,2,2021,14.1,19,1,10
SARIÑENA,10,2021,25.2,26.2,3.3,15.2
SARIÑENA,3,2021,0,23,-1,11
SARIÑENA,11,2021,38.2,19.1,-1.4,8.6
SARIÑENA,4,2021,28.5,24.5,1,12.7
SARIÑENA,6,2021,65.4,36,10,22.3
SARIÑENA,8,2021,3.4,39.4,12.9,24.5
SARIÑENA,5,2021,24,33.4,4.9,17.6
SEIRA,8,2021,27.4,39.2,8.8,21.9
SEIRA,6,2021,137.2,31.9,6.9,18.2
SEIRA,4,2021,109.6,23.9,-2,10.1
SEIRA,3,2021,15.6,22.2,-4,8.4
SEIRA,10,2021,91.4,23.3,1.2,12.4
SEIRA,5,2021,58.2,26.6,1.1,13.8
SEIRA,2,2021,83.8,18.7,-2.1,7.7
SEIRA,7,2021,32,35,8.5,21.2
SEIRA,11,2021,54.8,20,-3.3,6.8
SEIRA,1,2021,113,18.1,-9.3,2.3
SEIRA,12,2021,53,14.5,-3.1,5
SEIRA,9,2021,141.6,31.7,5.3,17.6
SOPEIRA,12,2021,20.4,16,-2.2,6.4
SOPEIRA,4,2021,143.8,23.5,0.6,10.9
SOPEIRA,6,2021,93,32.2,10,19.5
SOPEIRA,3,2021,18,22.6,-1.4,9.4
SOPEIRA,10,2021,65.4,24.2,3.2,13.8
SOPEIRA,11,2021,49.6,19.6,-2.3,7.8
SOPEIRA,1,2021,43.2,18.1,-7.8,3.1
SOPEIRA,8,2021,22.8,39.8,10.8,23.1
SOPEIRA,2,2021,53.4,18.7,-0.4,8.6
SOPEIRA,5,2021,74,27.7,3.2,15
SOPEIRA,7,2021,27.8,35.5,10.1,22.3
SOPEIRA,9,2021,70.2,32.3,7.5,19.3
SOS DEL REY CATÓLICO,8,2021,3.6,40.4,8.8,22.1
SOS DEL REY CATÓLICO,10,2021,38.6,24.7,2.3,13.7
SOS DEL REY CATÓLICO,4,2021,49.8,22.5,-1.9,10.4
SOS DEL REY CATÓLICO,1,2021,70,16.8,-8.8,4.1
SOS DEL REY CATÓLICO,6,2021,27,33.1,8.3,19.2
SOS DEL REY CATÓLICO,9,2021,53.8,34.1,8,18.8
SOS DEL REY CATÓLICO,3,2021,21.8,22.6,-3,9
SOS DEL REY CATÓLICO,5,2021,29.4,28.5,1.7,14.2
SOS DEL REY CATÓLICO,11,2021,87.4,15.8,-1.2,7.1
SOS DEL REY CATÓLICO,7,2021,1.4,37,8.5,21.8
SOS DEL REY CATÓLICO,2,2021,75.8,18.2,0.7,9.6
SOS DEL REY CATÓLICO,12,2021,87.4,15.5,-3.9,5.6
TAMARITE DE LITERA,11,2021,61.9,21.8,-4,7.8
TAMARITE DE LITERA,9,2021,30.8,33.8,8.9,21.8
TAMARITE DE LITERA,12,2021,4,18.1,-1.6,6
TAMARITE DE LITERA,8,2021,15,39.6,10.4,24.3
TAMARITE DE LITERA,3,2021,0.5,23.9,-4,10.1
TAMARITE DE LITERA,7,2021,37.4,38.2,9.8,24.7
TAMARITE DE LITERA,4,2021,36.4,25,-1,12.5
TAMARITE DE LITERA,6,2021,17.9,37.6,8.7,22.4
TAMARITE DE LITERA,2,2021,19.1,19.7,-0.5,10.4
TAMARITE DE LITERA,5,2021,21.4,32.7,4.8,17.2
TAMARITE DE LITERA,1,2021,55.8,19.9,-6.8,4.4
TAMARITE DE LITERA,10,2021,23.2,28.5,1.3,15.1
TARAZONA,3,2021,5.2,22.2,-0.8,9.9
TARAZONA,1,2021,45.2,19.5,-4.8,6.2
TARAZONA,8,2021,15.4,38.5,11.1,22.6
TARAZONA,10,2021,13.4,27.2,3.9,14.6
TARAZONA,2,2021,14.6,20.5,1.2,10.3
TARAZONA,7,2021,3.4,38.7,10.9,22.6
TARAZONA,5,2021,30.2,30,3.9,15.8
TARAZONA,9,2021,48,31.5,9.9,19.6
TARAZONA,4,2021,36.8,22.9,1.3,11.4
TARAZONA,12,2021,11.6,16.8,-2.4,6.7
TARAZONA,11,2021,92,17.3,0.9,8.6
TARAZONA,6,2021,19,33.4,9.2,20.3
TERUEL,8,2021,88,41.3,9.4,23.4
TERUEL,10,2021,24.6,27.2,-0.5,14.1
TERUEL,4,2021,61,23.2,-1.6,10.9
TERUEL,3,2021,7.6,23.6,-3.7,8.6
TERUEL,7,2021,43.8,37,8.4,23.1
TERUEL,11,2021,20.6,19.3,-3.4,6.7
TERUEL,6,2021,90.2,33.1,8.1,19.7
TERUEL,2,2021,12.4,21.7,-2.1,8.8
TERUEL,5,2021,79.8,29.6,3.7,15.6
TERUEL,1,2021,41.8,21.4,-21,1.5
TERUEL,9,2021,34.4,31.2,6.2,18.9
TERUEL,12,2021,5.2,21.2,-5.4,7.3
TORLA-ORDESA,9,2021,96.2,34,4.7,17.7
TORLA-ORDESA,6,2021,96.6,31.5,5.5,17.5
TORLA-ORDESA,1,2021,139.6,18.5,-8.6,3.4
TORLA-ORDESA,3,2021,14.6,25.9,-1.7,9.3
TORLA-ORDESA,8,2021,38,42,7.4,23.4
TORLA-ORDESA,12,2021,159.2,18.5,-2.1,6.6
TORLA-ORDESA,4,2021,158.2,25.9,-1.6,10.4
TORLA-ORDESA,10,2021,138.6,25.5,1.9,13.3
TORLA-ORDESA,11,2021,68,19.9,-3.5,7.2
TORLA-ORDESA,5,2021,76.2,29.7,-0.1,13.6
TORLA-ORDESA,2,2021,117.8,22.2,-1.2,8.3
TORLA-ORDESA,7,2021,26.8,36.3,6.8,21.7
TOSOS,1,2021,72.8,21.5,-9,6.2
TOSOS,7,2021,25.1,38.5,9.5,22.5
TOSOS,4,2021,65.4,21.5,-1,10.7
TOSOS,10,2021,15.6,29.6,3.2,14
TOSOS,9,2021,59.7,31.5,7,19.3
TOSOS,6,2021,97.5,33,8,19.7
TOSOS,5,2021,45.9,31,5,15.9
TOSOS,2,2021,24.5,21,0,9.7
TOSOS,8,2021,8.6,42,10,22.7
TOSOS,12,2021,15.7,22.7,-3,8.5
TOSOS,3,2021,0.5,22,-3,9.2
TOSOS,11,2021,120.4,18,-0.5,7.6
VALDERROBRES,6,2021,30.6,36,8.5,20.5
VALDERROBRES,12,2021,5.8,19.2,-3.2,6.9
VALDERROBRES,1,2021,58.3,20,-9,4
VALDERROBRES,11,2021,94.6,16.2,-2.2,7.7
VALDERROBRES,10,2021,23.8,26.6,0.5,13.3
VALDERROBRES,8,2021,21.4,41,9,22.3
VALDERROBRES,9,2021,63.4,32,8.5,19.5
VALDERROBRES,7,2021,18.6,37,9.8,23.2
VALDERROBRES,3,2021,11,21.5,-3,8.9
VALDERROBRES,2,2021,14.6,19.5,-1,8.7
VALDERROBRES,5,2021,21.4,31.5,5,16.1
VALDERROBRES,4,2021,60.7,22,-1,11
VALLE DE HECHO,5,2021,53,27.4,-1.6,12.2
VALLE DE HECHO,7,2021,17.8,35.4,6.3,19.7
VALLE DE HECHO,3,2021,7.2,22.3,-4.7,7.7
VALLE DE HECHO,6,2021,42.6,32,5.5,17.3
VALLE DE HECHO,1,2021,149.4,17.7,-14,2.3
VALLE DE HECHO,8,2021,13.2,38.4,5.4,20.3
VALLE DE HECHO,12,2021,214.8,18.7,-3.9,5.7
VALLE DE HECHO,9,2021,65.6,31.3,5.2,17.1
VALLE DE HECHO,4,2021,78.8,23,-3.4,9.2
VALLE DE HECHO,10,2021,83.8,24.1,-1.4,11.7
VALLE DE HECHO,2,2021,105,18.6,-2.6,7.9
VALLE DE HECHO,11,2021,84.2,17.4,-2.8,6
VALMADRID,5,2021,31.2,32.1,5.5,16.4
VALMADRID,3,2021,0.6,22.5,0.7,10
VALMADRID,1,2021,46.7,19.7,-3.2,5.9
VALMADRID,7,2021,23.8,38.8,11.7,23.9
VALMADRID,12,2021,12.8,19.2,-4.1,7
VALMADRID,2,2021,25.2,20.3,1.1,10
VALMADRID,9,2021,35.8,32.5,9.4,20.3
VALMADRID,6,2021,49.2,35.9,9.3,21.1
VALMADRID,8,2021,6,41.9,11.9,23.9
VALMADRID,10,2021,18.4,26.4,3,15.1
VALMADRID,4,2021,46.6,22.3,-0.5,11.4
VALMADRID,11,2021,88.2,16.6,-0.2,8.5
ZARAGOZA,5,2021,30.8,32.9,7.2,18.6
ZARAGOZA,11,2021,71.2,18.2,1,10.2
ZARAGOZA,2,2021,20.8,19.6,3.3,11.6
ZARAGOZA,9,2021,52.4,34.1,12.2,22.2
ZARAGOZA,7,2021,3.6,39.9,15.4,25.9
ZARAGOZA,4,2021,41,25,4.4,13.7
ZARAGOZA,12,2021,10,18.4,1.5,7.6
ZARAGOZA,6,2021,33.8,36.8,13.3,23.3
ZARAGOZA,10,2021,20.8,27.8,4.4,16.4
ZARAGOZA,3,2021,0,24.6,1.5,12
ZARAGOZA,1,2021,37.6,19.7,-3.1,7
ZARAGOZA,8,2021,17.4,41.5,15,25.9
