Estación,Mes,Año,Precip.,T. máx. abs.,T. mín. abs.,T. media de medias
SOS DEL REY CATÓLICO,12,2015,0.6,19.6,-0.9,8
SOS DEL REY CATÓLICO,10,2015,24.6,24.5,1.4,14.8
SOS DEL REY CATÓLICO,9,2015,23.4,28.8,7.2,18
SOS DEL REY CATÓLICO,11,2015,37.1,25.1,0.1,11.4
SOS DEL REY CATÓLICO,5,2015,6.8,34.1,7.2,17.1
SOS DEL REY CATÓLICO,7,2015,33.1,38.6,11.4,25.3
SOS DEL REY CATÓLICO,8,2015,27.1,36.2,9.7,23.3
SOS DEL REY CATÓLICO,1,2015,62.3,16.2,-2.3,5.9
SOS DEL REY CATÓLICO,6,2015,74.3,32.6,9,20.5
SOS DEL REY CATÓLICO,2,2015,68,13.6,-6.2,4.4
SOS DEL REY CATÓLICO,4,2015,51.7,25.8,3.2,13.3
TAMARITE DE LITERA,5,2015,1.8,32.3,3.8,18.4
TAMARITE DE LITERA,8,2015,16.7,37.9,10.4,24
TAMARITE DE LITERA,7,2015,31.4,41,11.5,27.1
TAMARITE DE LITERA,4,2015,13.6,26.1,-0.5,13.8
TAMARITE DE LITERA,2,2015,13,20.4,-5.8,5.7
TAMARITE DE LITERA,3,2015,32.8,24.4,-2.9,11
TAMARITE DE LITERA,1,2015,11.6,14.1,-5.3,4
TAMARITE DE LITERA,10,2015,18.2,26.9,0.8,14.6
TAMARITE DE LITERA,9,2015,17.4,30.2,5.9,18.7
TAMARITE DE LITERA,12,2015,4.2,17,-3.2,5.8
TAMARITE DE LITERA,11,2015,42.6,23.4,-4.7,10.8
TAMARITE DE LITERA,6,2015,17.8,35,7.4,22.2
TARAZONA,6,2015,63.4,32.2,8,20.4
TARAZONA,5,2015,4.6,31.4,7.3,17.1
TARAZONA,1,2015,14.2,18.2,-2.5,6.5
TARAZONA,2,2015,37.2,15.6,-4.7,5.6
TARAZONA,8,2015,21,35,10,22.9
TARAZONA,7,2015,74.6,37.5,11.3,24.3
TARAZONA,4,2015,15.4,24.7,1.2,13.2
TARAZONA,3,2015,112.6,22.7,0.4,10.1
TARAZONA,10,2015,13.4,28.1,2.7,14.1
TARAZONA,12,2015,2.4,16.2,-2.8,6.5
TARAZONA,9,2015,31.4,28.1,8.5,17.6
TARAZONA,11,2015,48.8,21,1.2,11
TERUEL,5,2015,29.6,35.8,2.5,16.7
TERUEL,2,2015,14.8,15.8,-8.3,4
TERUEL,1,2015,16,18.3,-8,4
TERUEL,8,2015,28.6,38.1,8.5,22.7
TERUEL,4,2015,20.8,24.8,-0.4,12.2
TERUEL,7,2015,39.6,38.8,14.1,25.8
TERUEL,3,2015,70.2,23.6,-4.7,8.6
TERUEL,9,2015,15.6,29.8,4.5,17.5
TERUEL,6,2015,14.3,33,5.2,20.1
TERUEL,10,2015,29.6,23.7,-1.7,13.3
TERUEL,12,2015,0.2,20.1,-5.2,7.3
TERUEL,11,2015,37.2,23.9,-4.8,9.8
TOSOS,6,2015,21.6,32.4,6.8,21.6
TOSOS,2,2015,24.2,15.8,-6.1,5
TOSOS,1,2015,18.4,21.3,-2.3,6.4
TOSOS,5,2015,13.5,36.2,6.3,17.3
TOSOS,7,2015,31.9,40.5,11.6,24.7
TOSOS,4,2015,23.5,24.1,0.4,12.5
TOSOS,8,2015,40.2,34.3,9.7,22.5
TOSOS,3,2015,121.1,23.4,-2,9.5
TOSOS,9,2015,14,28.4,6.8,17.3
TOSOS,10,2015,18.9,25.1,0.5,14.1
TOSOS,12,2015,0.6,20,-2,9.3
TOSOS,11,2015,52.2,24.1,-0.1,11
VALDERROBRES,8,2015,24,36.8,8.6,23
VALDERROBRES,4,2015,17.8,24.9,-1.1,12.4
VALDERROBRES,3,2015,155.6,22,-3.7,9.7
VALDERROBRES,10,2015,14.4,26.1,-0.4,14
VALDERROBRES,9,2015,16.4,28.8,6.2,17.4
VALDERROBRES,12,2015,0,18.5,-5.2,6.8
VALDERROBRES,11,2015,63.2,22.9,-2.1,10.3
VALDERROBRES,2,2015,13,16.3,-5.8,4.9
VALDERROBRES,1,2015,27,18.7,-5.6,5.3
VALDERROBRES,6,2015,22.4,33.7,7.5,20.8
VALDERROBRES,5,2015,3.6,33.5,4.9,17.4
VALDERROBRES,7,2015,20,40.1,12.2,25.6
VALMADRID,4,2015,28.8,24.7,2.3,13.4
VALMADRID,7,2015,48.4,42,12.8,26
VALMADRID,3,2015,83.4,22.7,0.2,10.4
VALMADRID,8,2015,34.6,35.3,12,23.7
VALMADRID,10,2015,15.2,25.3,1.5,14.8
VALMADRID,9,2015,14.2,28.7,8.8,18.8
VALMADRID,12,2015,2,19.1,-3.5,7.4
VALMADRID,2,2015,20.2,15.4,-3.4,5.5
VALMADRID,1,2015,23.2,19.5,-3.5,6.6
VALMADRID,11,2015,67.2,23.1,0,11.4
VALMADRID,5,2015,12.2,33.3,7.4,18.2
VALMADRID,6,2015,73.6,33.8,7.8,21
ZARAGOZA,2,2015,17.3,18.8,-3.5,7.2
ZARAGOZA,1,2015,13.1,16.7,-2.4,7.1
ZARAGOZA,7,2015,12.3,44.5,15.6,28.2
ZARAGOZA,4,2015,23.5,27.2,4.8,15.7
ZARAGOZA,8,2015,31.1,36.9,14.3,25.6
ZARAGOZA,3,2015,60.7,24.5,1.5,12
ZARAGOZA,9,2015,11.9,30.8,10.5,20.8
ZARAGOZA,10,2015,16,28.4,5.2,16.8
ZARAGOZA,12,2015,0.6,16.5,-0.5,7.8
ZARAGOZA,6,2015,29.9,37.4,11.5,23.6
ZARAGOZA,11,2015,64.1,24.1,0.8,12.3
ZARAGOZA,5,2015,4.3,36.2,9.5,20.2
