Estación,Mes,Año,Precip.,T. máx. abs.,T. mín. abs.,T. media de medias
MONZÓN,3,2017,96,25.8,-0.9,11.2
MONZÓN,9,2017,25.2,32,4.5,18.1
MONZÓN,7,2017,10.4,37.2,9.9,24.4
MONZÓN,5,2017,32.8,33.5,3.8,18.3
MONZÓN,10,2017,37.3,29.6,29,15.8
MONZÓN,12,2017,24.4,17.9,-6.5,3.5
MOSQUERUELA,11,2017,1.8,17.4,-4.3,6.3
MOSQUERUELA,8,2017,69,30.7,5.4,19.6
MOSQUERUELA,10,2017,9.6,24.3,2.8,13.8
MOSQUERUELA,1,2017,57.2,15.3,-10.9,1.8
MOSQUERUELA,12,2017,6.6,14.5,-7.4,3
MOSQUERUELA,4,2017,30.4,20.9,-2.8,8.4
MOSQUERUELA,6,2017,34,31.1,5.5,18.4
MOSQUERUELA,7,2017,18.4,33.5,4.9,20.2
MOSQUERUELA,2,2017,22.6,16.2,-3.6,4.3
MOSQUERUELA,5,2017,45.6,24.4,-0.8,13.2
MOSQUERUELA,3,2017,33.4,21.4,-5.1,7.1
MOSQUERUELA,9,2017,5.8,24.6,2.6,14.4
MUNIESA,7,2017,59.4,36.8,9.3,22.4
MUNIESA,8,2017,39.2,36.4,9.7,22.6
MUNIESA,1,2017,2.8,16.4,-7.3,4.2
MUNIESA,9,2017,5,29.2,5.6,17.1
MUNIESA,10,2017,5,27.9,3,15.7
MUNIESA,6,2017,84.4,34.9,8.2,22.2
MUNIESA,12,2017,6.2,15.3,-3.9,5.9
MUNIESA,4,2017,11,25.1,0,11.8
MUNIESA,11,2017,1.2,21.2,-2.9,9.1
MUNIESA,5,2017,23.6,31.5,2.3,17.5
MUNIESA,3,2017,13,25.6,-1.5,10.7
MUNIESA,2,2017,17.3,16.7,-2.1,7.9
QUINTO,11,2017,5.8,21.9,-4.4,9.7
QUINTO,12,2017,2.2,18.5,-6.7,6.2
QUINTO,4,2017,5.4,29.4,2.2,14.9
QUINTO,8,2017,26.8,39.9,13.4,25.7
QUINTO,3,2017,27.8,27.8,1.7,12.6
QUINTO,5,2017,10.2,36.3,4.1,20.2
QUINTO,9,2017,7.2,32.9,6,19.8
QUINTO,7,2017,3.2,40.9,14.1,26.6
QUINTO,6,2017,54,40.1,11.8,25.5
QUINTO,10,2017,14.8,30.1,5.1,17.8
QUINTO,1,2017,1.2,18.3,-6.4,6.1
QUINTO,2,2017,17.8,19.7,-0.7,9.5
SABIÑÁNIGO,6,2017,90.8,35.8,4.9,21.1
SABIÑÁNIGO,12,2017,130.4,14.9,-8.3,3.2
SABIÑÁNIGO,3,2017,79.4,25.9,-3.4,9.3
SABIÑÁNIGO,11,2017,17.2,19.6,-7.2,6.9
SABIÑÁNIGO,2,2017,103.4,20.7,-4.7,6.6
SABIÑÁNIGO,8,2017,13.4,36.5,6.2,22.4
SABIÑÁNIGO,9,2017,21.2,29.3,0.8,15.4
SABIÑÁNIGO,1,2017,18.4,17.5,-11,2.4
SABIÑÁNIGO,4,2017,26.2,25.3,-2.5,11.1
SABIÑÁNIGO,10,2017,32.6,29,-0.3,14.4
SABIÑÁNIGO,7,2017,29.8,35.4,6.2,22.2
SABIÑÁNIGO,5,2017,74.8,31.6,0.8,15.9
SANTA EULALIA DEL CAMPO,11,2017,4,20.7,-8.4,6.9
SANTA EULALIA DEL CAMPO,6,2017,50.8,37.1,7.9,21.7
SANTA EULALIA DEL CAMPO,8,2017,45,37,6.9,22.8
SANTA EULALIA DEL CAMPO,3,2017,30.8,25.9,-2.6,9.6
SANTA EULALIA DEL CAMPO,4,2017,9.8,26.3,-3.1,10.6
SANTA EULALIA DEL CAMPO,10,2017,10.8,29.8,0.3,15
SANTA EULALIA DEL CAMPO,12,2017,6,15.4,-9.4,3.6
SANTA EULALIA DEL CAMPO,9,2017,10.8,31.8,2.3,17
SANTA EULALIA DEL CAMPO,5,2017,26.2,31.1,-0.4,16.6
SANTA EULALIA DEL CAMPO,1,2017,7.8,16.3,-10.3,2.8
SANTA EULALIA DEL CAMPO,2,2017,9.6,19.2,-4.9,6.9
SANTA EULALIA DEL CAMPO,7,2017,16,39.4,8,23.3
SARIÑENA,7,2017,15.2,36.8,12.1,25.1
SARIÑENA,10,2017,43.8,29.5,4.6,17
SARIÑENA,1,2017,2.4,16.9,-7.6,4.2
SARIÑENA,2,2017,29.4,17.7,0,8.8
SARIÑENA,11,2017,7.8,19.8,-3.9,9
SARIÑENA,3,2017,60.2,28,3,12.1
SARIÑENA,4,2017,14,28,1.2,14
SARIÑENA,9,2017,14.4,31.8,6.4,18.8
SARIÑENA,6,2017,100.4,38.9,10.8,24.3
SARIÑENA,12,2017,12.4,20.2,-5.8,5
SARIÑENA,5,2017,24.2,34.1,4.2,18.8
SARIÑENA,8,2017,19.8,39,11.4,24.5
SEIRA,12,2017,110.2,16.7,-5.9,3
SEIRA,2,2017,99.4,19,-3.9,6.3
SEIRA,11,2017,15,19,-4.1,7.6
SEIRA,3,2017,110.2,26.9,-3.7,9.8
SEIRA,4,2017,27.4,25.4,-2.6,11.5
SEIRA,9,2017,29.8,29.3,1.5,15.8
SEIRA,10,2017,50.2,28.3,1.1,14.9
SEIRA,5,2017,67.2,29.7,-0.8,15.5
SEIRA,1,2017,44.4,15.8,-10.3,3.2
SEIRA,8,2017,66.8,35.3,7.1,21.8
SEIRA,6,2017,98.4,34.4,5.1,20.3
SEIRA,7,2017,64.2,34.4,6.3,21.7
SOPEIRA,12,2017,68,12.6,-5.5,3.5
SOPEIRA,8,2017,5.4,36.1,8.6,23.5
SOPEIRA,3,2017,100.6,26.4,-0.9,10.5
SOPEIRA,2,2017,93,19.9,-1.7,7.6
SOPEIRA,10,2017,23.2,28,5.6,16.1
SOPEIRA,4,2017,27.6,25.7,0.7,12.5
SOPEIRA,9,2017,27.4,29.8,4.5,17
SOPEIRA,1,2017,20,16,-8,4.3
SOPEIRA,6,2017,37,35.4,7.9,21.8
SOPEIRA,5,2017,67,29.9,2.3,16.4
SOPEIRA,7,2017,20.2,35.2,9.9,23.2
SOPEIRA,11,2017,5.2,19.4,-1.8,8.2
SOS DEL REY CATÓLICO,6,2017,73.5,38,8.7,22
SOS DEL REY CATÓLICO,2,2017,49.6,18.3,0.8,8.8
SOS DEL REY CATÓLICO,1,2017,7.7,17.2,-7.4,4.6
SOS DEL REY CATÓLICO,8,2017,54,38.3,10.6,23.6
SOS DEL REY CATÓLICO,3,2017,64,26.6,1,11.7
SOS DEL REY CATÓLICO,7,2017,9,37,11.5,23.9
SOS DEL REY CATÓLICO,4,2017,15.9,26.6,1.9,12.9
SOS DEL REY CATÓLICO,11,2017,17.1,20.4,-2,9.4
SOS DEL REY CATÓLICO,5,2017,47.2,32.9,1,17.8
SOS DEL REY CATÓLICO,10,2017,42.3,27.8,3.9,15.2
SOS DEL REY CATÓLICO,9,2017,39.4,31.3,5.4,17.5
SOS DEL REY CATÓLICO,12,2017,44.1,15.5,-3.2,5.9
TAMARITE DE LITERA,2,2017,35.6,18.4,-1.8,8.5
TAMARITE DE LITERA,6,2017,40,37.9,8.2,23.7
TAMARITE DE LITERA,7,2017,21.4,36.4,9.1,24.8
TAMARITE DE LITERA,1,2017,4.2,17.5,-8.7,3.5
TAMARITE DE LITERA,12,2017,12,18.6,-8.2,3.4
TAMARITE DE LITERA,3,2017,101,26.2,-0.6,11.2
TAMARITE DE LITERA,5,2017,23.2,33.8,4.1,18.4
TAMARITE DE LITERA,8,2017,14,37.9,8.9,24.3
TAMARITE DE LITERA,10,2017,28.2,29.2,3.4,16.6
TAMARITE DE LITERA,4,2017,27.4,28,0,13.4
TAMARITE DE LITERA,11,2017,2.6,22.9,-6.8,7.7
TAMARITE DE LITERA,9,2017,31,32.2,4.9,18.5
TARAZONA,4,2017,6.8,26,2,13
TARAZONA,8,2017,59.8,35.5,10.3,22.4
TARAZONA,10,2017,7.6,27.2,3.6,16.1
TARAZONA,2,2017,58.8,17.4,0.2,8.8
TARAZONA,11,2017,9.6,21.2,-1.9,9.4
TARAZONA,6,2017,89.8,36.2,10.2,22.5
TARAZONA,7,2017,11.6,35.1,9.4,23
TARAZONA,9,2017,1.8,28.9,6.6,17.3
TARAZONA,1,2017,11.2,15.8,-5.4,5.4
TARAZONA,12,2017,18.2,17.3,-2.9,6.5
TARAZONA,3,2017,15.6,26.6,1.1,11.6
TARAZONA,5,2017,44.2,32.4,2.3,17.9
TERUEL,11,2017,3.2,21.8,-7.8,7.7
TERUEL,9,2017,40.6,31.2,2.7,17.6
TERUEL,8,2017,45.2,37.8,8,23.7
TERUEL,10,2017,7.8,29.8,1.4,15.5
TERUEL,4,2017,7,27,-2.2,11.6883333333333
TERUEL,3,2017,36.8,26.1,-2.3,10
TERUEL,12,2017,4,16.3,-8,4.1
TERUEL,2,2017,7.6,20.6,-3.9,7.2
TERUEL,7,2017,14.8,40.2,9.1,24.1
TERUEL,6,2017,30.4,38,8.2,22.5
TERUEL,5,2017,47.2,32.7,0.7,17.2
TERUEL,1,2017,15.8,17.3,-10.1,3.5
TOSOS,6,2017,65.1,36,6.7,22.6
TOSOS,10,2017,4.1,28.1,1.8,15.7
TOSOS,3,2017,27.8,27,0.4,11.2
TOSOS,2,2017,31.9,18.5,-2,8.3
TOSOS,8,2017,29.6,36.5,8.5,22.4
TOSOS,7,2017,3.1,38,8,22.5
TOSOS,11,2017,8.8,21.8,-2.8,9.1
TOSOS,4,2017,15.4,26.9,-2,11.9
TOSOS,5,2017,21.5,32,1.8,17.2
TOSOS,9,2017,11.2,30.8,3,16.5
TOSOS,12,2017,11.5,17,-4.5,6.8
TOSOS,1,2017,13.6,16.5,-8,4.6
VALDERROBRES,9,2017,5.4,30.3,3.3,17.1
VALDERROBRES,6,2017,52,36.5,9.1,22.6
VALDERROBRES,3,2017,48,25.9,-0.4,10.2
VALDERROBRES,7,2017,30.2,36.8,10.1,23.7
VALDERROBRES,8,2017,7.6,37,8.5,23.4
VALDERROBRES,4,2017,12,25,-3,11175
VALDERROBRES,1,2017,96,17.5,-8.6,4
VALDERROBRES,11,2017,14.2,21.7,-4.4,8.3
VALDERROBRES,5,2017,23,31.7,2.4,17
VALDERROBRES,12,2017,2.2,17.4,-6.9,5.3
VALDERROBRES,10,2017,4.8,27.8,1.4,15.1
VALDERROBRES,2,2017,26.8,17.7,-1.8,7.7
VALMADRID,4,2017,13.2,27.5,0.8,13.6
VALMADRID,7,2017,21.2,37.5,10.9,24.2
VALMADRID,11,2017,4.4,21.4,-2.8,10
VALMADRID,10,2017,6.8,28.1,6.1,17.3
VALMADRID,9,2017,7,31.3,5.6,18.2
VALMADRID,8,2017,51.2,38,11.5,23.7
VALMADRID,12,2017,11.2,16.7,-5,7
VALMADRID,1,2017,13.2,16.3,-5.6,5.7
VALMADRID,5,2017,26.6,33.8,3.5,18.8
VALMADRID,2,2017,19.2,17.3,-0.4,8.9
VALMADRID,3,2017,24.2,26.8,0.1,12.3
VALMADRID,6,2017,39.2,38.1,10,23.5
ZARAGOZA,4,2017,4,28.4,3.9,15.5166666666667
ZARAGOZA,10,2017,4.2,29.7,7.7,18.6
ZARAGOZA,8,2017,18.8,39.5,14.2,25.7
ZARAGOZA,2,2017,26.4,19.7,2,10
ZARAGOZA,7,2017,22.2,38.9,14.1,26.2
ZARAGOZA,3,2017,41.4,27.3,3.3,13.6
ZARAGOZA,11,2017,1,21.8,-2.1,10.5
ZARAGOZA,12,2017,7.8,17.8,-4.1,7.1
ZARAGOZA,5,2017,16.2,35.2,3.9,20.8
ZARAGOZA,6,2017,100.1,40.1,12.5,25.6
ZARAGOZA,9,2017,12.6,32.7,8.1,20.1
ZARAGOZA,1,2017,18.4,17.1,-4.1,6.4
